tournament_name,stage_name,group_stage,knockout_stage,match_date,team_name,opponent_name,home_team,away_team,goals_for,goals_against,is_host,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,yellow_cards,red_cards,team_prior_win_rate,team_prior_matches,extra_time,penalty_shootout,outcome,year
2010 FIFA Men's World Cup,group stage,1,0,2010-06-17,France,Mexico,1,0,0,2,0,52.0,15.0,4.0,303.0,384.0,7.0,23.0,2,0,0.5185185185185185,54,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-17,Mexico,France,0,1,2,0,0,48.0,13.0,5.0,259.0,356.0,1.0,24.0,4,0,0.2291666666666666,48,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,Germany,Serbia,1,0,0,1,0,58.0,15.0,2.0,427.0,506.0,7.0,19.0,4,1,0.6896551724137931,58,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,Serbia,Germany,0,1,1,0,0,42.0,10.0,1.0,300.0,373.0,1.0,10.0,4,0,0.0,0,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,Slovenia,United States,1,0,2,2,0,49.0,6.0,4.0,241.0,331.0,2.0,15.0,4,0,0.0,3,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,United States,Slovenia,0,1,2,2,0,51.0,13.0,6.0,252.0,359.0,4.0,18.0,1,0,0.5636363636363636,55,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,England,Algeria,1,0,0,0,0,54.0,16.0,5.0,395.0,478.0,10.0,13.0,1,0,0.4444444444444444,63,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-18,Algeria,England,0,1,0,0,0,46.0,12.0,1.0,313.0,414.0,3.0,14.0,1,0,0.3333333333333333,6,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Netherlands,Japan,1,0,1,0,0,66.0,10.0,5.0,498.0,585.0,4.0,19.0,1,0,0.4444444444444444,36,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Japan,Netherlands,0,1,0,1,0,34.0,11.0,3.0,224.0,296.0,5.0,11.0,0,0,0.1923076923076923,26,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Ghana,Australia,1,0,1,1,0,52.0,24.0,6.0,347.0,407.0,6.0,22.0,3,0,0.2307692307692307,13,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Australia,Ghana,0,1,1,1,0,48.0,11.0,4.0,270.0,375.0,1.0,17.0,1,1,0.1,20,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Cameroon,Denmark,1,0,1,2,0,56.0,22.0,6.0,375.0,451.0,7.0,8.0,2,0,0.2352941176470588,17,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-19,Denmark,Cameroon,0,1,2,1,0,44.0,13.0,6.0,292.0,370.0,2.0,12.0,2,0,0.3703703703703703,27,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,Slovakia,Paraguay,1,0,0,2,0,52.0,6.0,1.0,307.0,411.0,3.0,16.0,4,0,0.0,0,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,Paraguay,Slovakia,0,1,2,0,0,48.0,12.0,5.0,274.0,387.0,1.0,18.0,1,0,0.2727272727272727,22,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,Italy,New Zealand,1,0,1,1,0,71.0,23.0,5.0,432.0,516.0,15.0,10.0,0,0,0.5714285714285714,84,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,New Zealand,Italy,0,1,1,1,0,29.0,4.0,1.0,144.0,225.0,0.0,25.0,3,0,0.0,9,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,Brazil,Ivory Coast,1,0,3,1,0,59.0,13.0,6.0,391.0,451.0,4.0,17.0,1,1,0.6929824561403509,114,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-20,Ivory Coast,Brazil,0,1,1,3,0,41.0,9.0,3.0,240.0,302.0,3.0,22.0,3,0,0.3333333333333333,3,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,Portugal,North Korea,1,0,7,0,0,57.0,29.0,11.0,391.0,473.0,5.0,17.0,2,0,0.631578947368421,19,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,North Korea,Portugal,0,1,0,7,0,43.0,15.0,3.0,273.0,362.0,1.0,4.0,2,0,0.2857142857142857,14,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,Chile,Switzerland,1,0,1,0,0,68.0,20.0,6.0,371.0,463.0,5.0,20.0,6,0,0.28,25,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,Switzerland,Chile,0,1,0,1,0,32.0,6.0,0.0,121.0,216.0,3.0,25.0,3,1,0.3076923076923077,26,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,Spain,Honduras,1,0,2,0,0,64.0,24.0,6.0,470.0,537.0,12.0,9.0,0,0,0.4693877551020408,49,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-21,Honduras,Spain,0,1,0,2,0,36.0,9.0,0.0,248.0,319.0,2.0,19.0,2,0,0.0,3,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,France,South Africa,1,0,1,2,0,45.0,9.0,3.0,281.0,348.0,3.0,10.0,1,1,0.5185185185185185,54,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,South Africa,France,0,1,2,1,1,55.0,21.0,8.0,354.0,418.0,5.0,12.0,0,0,0.1666666666666666,6,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,Mexico,Uruguay,1,0,0,1,0,67.0,10.0,1.0,419.0,507.0,6.0,19.0,2,0,0.2291666666666666,48,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,Uruguay,Mexico,0,1,1,0,0,33.0,14.0,4.0,163.0,239.0,7.0,13.0,1,0,0.375,40,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,Greece,Argentina,1,0,0,2,0,20.0,7.0,3.0,123.0,179.0,1.0,15.0,1,0,0.0,3,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,Argentina,Greece,0,1,2,0,0,80.0,21.0,8.0,684.0,753.0,10.0,8.0,1,0,0.5070422535211268,71,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,Nigeria,South Korea,1,0,2,2,0,47.0,11.0,3.0,261.0,354.0,1.0,22.0,3,0,0.2222222222222222,27,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-22,South Korea,Nigeria,0,1,2,2,0,53.0,16.0,8.0,294.0,388.0,7.0,12.0,1,0,0.1851851851851851,27,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Slovenia,England,1,0,0,1,0,39.0,13.0,4.0,190.0,306.0,2.0,19.0,3,0,0.0,3,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,England,Slovenia,0,1,1,0,0,61.0,15.0,8.0,341.0,453.0,11.0,19.0,1,0,0.4444444444444444,63,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,United States,Algeria,1,0,1,0,0,52.0,21.0,8.0,300.0,384.0,4.0,9.0,2,0,0.5636363636363636,55,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Algeria,United States,0,1,0,1,0,48.0,19.0,3.0,268.0,342.0,6.0,21.0,3,1,0.3333333333333333,6,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Australia,Serbia,1,0,2,1,0,43.0,19.0,7.0,294.0,369.0,5.0,24.0,3,0,0.1,20,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Serbia,Australia,0,1,1,2,0,57.0,21.0,6.0,423.0,483.0,6.0,10.0,2,0,0.0,0,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Ghana,Germany,1,0,0,1,0,40.0,19.0,3.0,285.0,372.0,4.0,11.0,1,0,0.2307692307692307,13,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-23,Germany,Ghana,0,1,1,0,0,60.0,14.0,5.0,452.0,551.0,7.0,5.0,1,0,0.6896551724137931,58,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Paraguay,New Zealand,1,0,0,0,0,65.0,18.0,4.0,388.0,485.0,2.0,12.0,2,0,0.2727272727272727,22,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,New Zealand,Paraguay,0,1,0,0,0,35.0,4.0,0.0,169.0,268.0,0.0,18.0,1,0,0.0,9,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Slovakia,Italy,1,0,3,2,0,47.0,13.0,4.0,232.0,323.0,6.0,20.0,4,0,0.0,0,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Italy,Slovakia,0,1,2,3,0,53.0,17.0,6.0,272.0,366.0,3.0,17.0,4,0,0.5714285714285714,84,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Cameroon,Netherlands,1,0,1,2,0,54.0,16.0,3.0,438.0,505.0,6.0,18.0,2,0,0.2352941176470588,17,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Netherlands,Cameroon,0,1,2,1,0,46.0,14.0,7.0,372.0,454.0,1.0,16.0,3,0,0.4444444444444444,36,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Denmark,Japan,1,0,1,3,0,67.0,20.0,5.0,405.0,494.0,7.0,23.0,3,0,0.3703703703703703,27,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-24,Japan,Denmark,0,1,3,1,0,33.0,16.0,9.0,177.0,245.0,2.0,10.0,2,0,0.1923076923076923,26,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,North Korea,Ivory Coast,1,0,0,3,0,35.0,9.0,4.0,234.0,324.0,0.0,13.0,0,0,0.2857142857142857,14,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Ivory Coast,North Korea,0,1,3,0,0,65.0,28.0,10.0,504.0,570.0,7.0,18.0,0,0,0.3333333333333333,3,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Portugal,Brazil,1,0,0,0,0,32.0,15.0,3.0,210.0,275.0,4.0,11.0,4,0,0.631578947368421,19,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Brazil,Portugal,0,1,0,0,0,68.0,18.0,4.0,534.0,603.0,7.0,18.0,3,0,0.6929824561403509,114,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Chile,Spain,1,0,1,2,0,32.0,8.0,2.0,207.0,292.0,3.0,21.0,3,1,0.28,25,0,0,Loss,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Spain,Chile,0,1,2,1,0,68.0,8.0,2.0,582.0,667.0,4.0,13.0,0,0,0.4693877551020408,49,0,0,Win,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Switzerland,Honduras,1,0,0,0,0,62.0,19.0,5.0,431.0,504.0,5.0,11.0,1,0,0.3076923076923077,26,0,0,Draw,2010
2010 FIFA Men's World Cup,group stage,1,0,2010-06-25,Honduras,Switzerland,0,1,0,0,0,38.0,7.0,1.0,224.0,314.0,3.0,18.0,4,0,0.0,3,0,0,Draw,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-26,Uruguay,South Korea,1,0,2,1,0,41.0,13.0,6.0,228.0,346.0,3.0,11.0,0,0,0.375,40,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-26,South Korea,Uruguay,0,1,1,2,0,59.0,15.0,4.0,362.0,483.0,3.0,12.0,3,0,0.1851851851851851,27,0,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-26,United States,Ghana,1,0,1,2,0,50.0,22.0,6.0,404.0,543.0,5.0,11.0,3,0,0.5636363636363636,55,1,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-26,Ghana,United States,0,1,2,1,0,50.0,16.0,6.0,414.0,537.0,4.0,19.0,2,0,0.2307692307692307,13,1,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-27,Germany,England,1,0,4,1,0,46.0,17.0,6.0,303.0,393.0,4.0,7.0,1,0,0.6896551724137931,58,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-27,England,Germany,0,1,1,4,0,54.0,18.0,7.0,368.0,457.0,6.0,5.0,1,0,0.4444444444444444,63,0,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-27,Argentina,Mexico,1,0,3,1,0,49.0,13.0,7.0,333.0,417.0,2.0,11.0,0,0,0.5070422535211268,71,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-27,Mexico,Argentina,0,1,1,3,0,51.0,17.0,5.0,330.0,414.0,5.0,26.0,1,0,0.2291666666666666,48,0,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-28,Netherlands,Slovakia,1,0,2,1,0,52.0,16.0,9.0,333.0,420.0,5.0,17.0,2,0,0.4444444444444444,36,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-28,Slovakia,Netherlands,0,1,1,2,0,48.0,14.0,3.0,321.0,402.0,2.0,18.0,3,0,0.0,0,0,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-28,Brazil,Chile,1,0,3,0,0,47.0,17.0,6.0,282.0,370.0,8.0,14.0,2,0,0.6929824561403509,114,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-28,Chile,Brazil,0,1,0,3,0,53.0,14.0,1.0,325.0,427.0,6.0,18.0,3,0,0.28,25,0,0,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-29,Paraguay,Japan,1,0,0,0,0,60.0,17.0,6.0,425.0,554.0,6.0,26.0,1,0,0.2727272727272727,22,1,1,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-29,Japan,Paraguay,0,1,0,0,0,40.0,13.0,2.0,243.0,365.0,5.0,29.0,4,0,0.1923076923076923,26,1,1,Loss,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-29,Spain,Portugal,1,0,1,0,0,65.0,18.0,8.0,556.0,631.0,6.0,13.0,1,0,0.4693877551020408,49,0,0,Win,2010
2010 FIFA Men's World Cup,round of 16,0,1,2010-06-29,Portugal,Spain,0,1,0,1,0,35.0,9.0,3.0,251.0,329.0,3.0,19.0,1,1,0.631578947368421,19,0,0,Loss,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-02,Netherlands,Brazil,1,0,2,1,0,49.0,11.0,5.0,259.0,332.0,4.0,20.0,4,0,0.4444444444444444,36,0,0,Win,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-02,Brazil,Netherlands,0,1,1,2,0,51.0,16.0,4.0,272.0,339.0,8.0,19.0,1,1,0.6929824561403509,114,0,0,Loss,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-02,Uruguay,Ghana,1,0,1,1,0,44.0,15.0,7.0,239.0,380.0,12.0,22.0,3,1,0.375,40,1,1,Win,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-02,Ghana,Uruguay,0,1,1,1,0,56.0,26.0,6.0,341.0,458.0,8.0,23.0,3,0,0.2307692307692307,13,1,1,Loss,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-03,Argentina,Germany,1,0,0,4,0,55.0,21.0,7.0,387.0,460.0,5.0,19.0,2,0,0.5070422535211268,71,0,0,Loss,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-03,Germany,Argentina,0,1,4,0,0,45.0,18.0,6.0,301.0,386.0,4.0,14.0,1,0,0.6896551724137931,58,0,0,Win,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-03,Paraguay,Spain,1,0,0,1,0,29.0,9.0,4.0,137.0,240.0,1.0,25.0,4,0,0.2727272727272727,22,0,0,Loss,2010
2010 FIFA Men's World Cup,quarter-finals,0,1,2010-07-03,Spain,Paraguay,0,1,1,0,0,71.0,15.0,5.0,484.0,580.0,7.0,12.0,2,0,0.4693877551020408,49,0,0,Win,2010
2010 FIFA Men's World Cup,semi-finals,0,1,2010-07-06,Uruguay,Netherlands,1,0,2,3,0,44.0,14.0,6.0,256.0,373.0,4.0,15.0,2,0,0.375,40,0,0,Loss,2010
2010 FIFA Men's World Cup,semi-finals,0,1,2010-07-06,Netherlands,Uruguay,0,1,3,2,0,56.0,12.0,7.0,385.0,490.0,5.0,15.0,3,0,0.4444444444444444,36,0,0,Win,2010
2010 FIFA Men's World Cup,semi-finals,0,1,2010-07-07,Germany,Spain,1,0,0,1,0,44.0,6.0,2.0,384.0,472.0,6.0,9.0,0,0,0.6896551724137931,58,0,0,Loss,2010
2010 FIFA Men's World Cup,semi-finals,0,1,2010-07-07,Spain,Germany,0,1,1,0,0,56.0,15.0,5.0,535.0,619.0,7.0,6.0,0,0,0.4693877551020408,49,0,0,Win,2010
2010 FIFA Men's World Cup,third-place match,0,1,2010-07-10,Uruguay,Germany,1,0,2,3,0,46.0,15.0,6.0,308.0,411.0,6.0,13.0,1,0,0.375,40,0,0,Loss,2010
2010 FIFA Men's World Cup,third-place match,0,1,2010-07-10,Germany,Uruguay,0,1,3,2,0,54.0,17.0,7.0,382.0,483.0,12.0,11.0,3,0,0.6896551724137931,58,0,0,Win,2010
2010 FIFA Men's World Cup,final,0,1,2010-07-11,Netherlands,Spain,1,0,0,1,0,38.0,13.0,4.0,259.0,374.0,6.0,29.0,8,1,0.4444444444444444,36,1,0,Loss,2010
2010 FIFA Men's World Cup,final,0,1,2010-07-11,Spain,Netherlands,0,1,1,0,0,62.0,21.0,4.0,507.0,613.0,8.0,19.0,5,0,0.4693877551020408,49,1,0,Win,2010
2014 FIFA Men's World Cup,group stage,1,0,2014-06-12,Brazil,Croatia,1,0,3,1,1,60.0,13.0,6.0,385.0,465.0,7.0,5.0,2,0,0.6910569105691057,123,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-12,Croatia,Brazil,0,1,1,3,0,40.0,11.0,3.0,227.0,301.0,3.0,21.0,2,0,0.4615384615384615,13,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Mexico,Cameroon,1,0,1,0,0,62.0,8.0,4.0,428.0,505.0,2.0,11.0,1,0,0.2181818181818181,55,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Cameroon,Mexico,0,1,0,1,0,38.0,15.0,1.0,234.0,306.0,5.0,12.0,1,0,0.2,20,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Spain,Netherlands,1,0,1,5,0,63.0,11.0,3.0,530.0,607.0,4.0,5.0,1,0,0.5178571428571429,56,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Netherlands,Spain,0,1,5,1,0,37.0,14.0,11.0,276.0,347.0,1.0,19.0,3,0,0.5116279069767442,43,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Chile,Australia,1,0,3,1,0,65.0,11.0,5.0,541.0,632.0,3.0,9.0,1,0,0.3103448275862069,29,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-13,Australia,Chile,0,1,1,3,0,35.0,14.0,4.0,265.0,327.0,1.0,18.0,3,0,0.1851851851851851,27,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Colombia,Greece,1,0,3,0,0,47.0,14.0,6.0,309.0,380.0,4.0,19.0,1,0,0.1875,16,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Greece,Colombia,0,1,0,3,0,53.0,12.0,2.0,340.0,410.0,4.0,14.0,2,0,0.1666666666666666,6,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Uruguay,Costa Rica,1,0,1,3,0,55.0,10.0,3.0,317.0,418.0,5.0,20.0,3,1,0.4042553191489361,47,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Costa Rica,Uruguay,0,1,3,1,0,45.0,12.0,4.0,262.0,339.0,6.0,17.0,0,0,0.3,10,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,England,Italy,1,0,1,2,0,45.0,19.0,5.0,428.0,478.0,9.0,8.0,1,0,0.4366197183098591,71,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Italy,England,0,1,2,1,0,55.0,13.0,4.0,566.0,610.0,2.0,12.0,0,0,0.5517241379310345,87,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Ivory Coast,Japan,1,0,2,1,0,58.0,20.0,5.0,425.0,485.0,8.0,12.0,2,0,0.3333333333333333,6,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-14,Japan,Ivory Coast,0,1,1,2,0,42.0,9.0,2.0,279.0,355.0,5.0,12.0,2,0,0.3333333333333333,36,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,Switzerland,Ecuador,1,0,2,1,0,62.0,17.0,6.0,421.0,490.0,8.0,9.0,1,0,0.3103448275862069,29,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,Ecuador,Switzerland,0,1,1,2,0,38.0,10.0,4.0,225.0,292.0,5.0,15.0,1,0,0.4285714285714285,7,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,France,Honduras,1,0,3,0,0,71.0,21.0,5.0,582.0,638.0,8.0,14.0,3,0,0.492063492063492,63,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,Honduras,France,0,1,0,3,0,29.0,4.0,1.0,208.0,269.0,0.0,13.0,3,1,0.0,6,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,Argentina,Bosnia and Herzegovina,1,0,2,1,0,60.0,12.0,2.0,524.0,589.0,2.0,10.0,1,0,0.5263157894736842,76,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-15,Bosnia and Herzegovina,Argentina,0,1,1,2,0,40.0,15.0,6.0,319.0,385.0,6.0,14.0,1,0,0.0,0,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,Germany,Portugal,1,0,4,0,0,57.0,13.0,6.0,482.0,543.0,4.0,8.0,0,0,0.6956521739130435,69,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,Portugal,Germany,0,1,0,4,0,43.0,15.0,4.0,348.0,400.0,6.0,11.0,1,1,0.5652173913043478,23,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,Iran,Nigeria,1,0,0,0,0,31.0,8.0,1.0,147.0,222.0,2.0,18.0,1,0,0.1111111111111111,9,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,Nigeria,Iran,0,1,0,0,0,69.0,11.0,4.0,405.0,491.0,7.0,16.0,0,0,0.2121212121212121,33,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,Ghana,United States,1,0,1,2,0,61.0,21.0,3.0,374.0,453.0,7.0,10.0,2,0,0.2777777777777778,18,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-16,United States,Ghana,0,1,2,1,0,39.0,8.0,4.0,209.0,294.0,3.0,12.0,0,0,0.5538461538461539,65,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,Belgium,Algeria,1,0,2,1,0,67.0,16.0,8.0,508.0,572.0,7.0,20.0,1,0,0.3055555555555556,36,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,Algeria,Belgium,0,1,1,2,0,33.0,3.0,1.0,201.0,282.0,2.0,18.0,1,0,0.2222222222222222,9,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,Brazil,Mexico,1,0,0,0,1,54.0,14.0,6.0,312.0,391.0,4.0,13.0,2,0,0.6910569105691057,123,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,Mexico,Brazil,0,1,0,0,0,46.0,13.0,2.0,265.0,340.0,3.0,18.0,2,0,0.2181818181818181,55,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,Russia,South Korea,1,0,1,1,0,49.0,17.0,5.0,356.0,441.0,4.0,15.0,1,0,0.4285714285714285,14,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-17,South Korea,Russia,0,1,1,1,0,51.0,11.0,5.0,387.0,474.0,4.0,7.0,3,0,0.1935483870967742,31,0,0,Draw,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Australia,Netherlands,1,0,2,3,0,49.0,10.0,4.0,331.0,412.0,3.0,17.0,1,0,0.1851851851851851,27,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Netherlands,Australia,0,1,3,2,0,51.0,15.0,10.0,334.0,431.0,2.0,25.0,1,0,0.5116279069767442,43,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Spain,Chile,1,0,0,2,0,62.0,17.0,6.0,482.0,591.0,7.0,14.0,1,0,0.5178571428571429,56,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Chile,Spain,0,1,2,0,0,38.0,8.0,4.0,262.0,365.0,1.0,12.0,2,0,0.3103448275862069,29,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Cameroon,Croatia,1,0,0,4,0,42.0,17.0,1.0,221.0,287.0,4.0,11.0,0,1,0.2,20,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-18,Croatia,Cameroon,0,1,4,0,0,58.0,19.0,10.0,337.0,402.0,7.0,9.0,1,0,0.4615384615384615,13,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-19,Colombia,Ivory Coast,1,0,2,1,0,43.0,11.0,6.0,246.0,314.0,5.0,11.0,0,0,0.1875,16,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-19,Ivory Coast,Colombia,0,1,1,2,0,57.0,14.0,3.0,330.0,396.0,5.0,14.0,2,0,0.3333333333333333,6,0,0,Loss,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-19,Uruguay,England,1,0,2,1,0,36.0,7.0,2.0,157.0,249.0,7.0,17.0,1,0,0.4042553191489361,47,0,0,Win,2014
2014 FIFA Men's World Cup,group stage,1,0,2014-06-19,England,Uruguay,0,1,1,2,0,64.0,13.0,6.0,359.0,441.0,6.0,12.0,1,0,0.4366197183098591,71,0,0,Loss,2014
