tournament_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_name,city_name,country_name,team_name,team_code,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,extra_time,penalty_shootout,penalties_for,penalties_against,result,is_host,yellow_cards,red_cards,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,team_prior_matches,team_prior_win_rate,team_prior_goals_scored_avg,team_prior_goals_conceded_avg,opp_prior_matches,opp_prior_win_rate,opp_prior_goals_scored_avg,opp_prior_goals_conceded_avg,h2h_prior_matches,h2h_prior_win_rate,team_curr_form_pts_avg,team_curr_goals_scored_avg,team_curr_goals_conceded_avg,opp_curr_form_pts_avg,opp_curr_goals_scored_avg,opp_curr_goals_conceded_avg,possession_h1,possession_h2,shots_h1,shots_h2,shots_on_target_h1,shots_on_target_h2,passes_completed_h1,passes_completed_h2,passes_attempted_h1,passes_attempted_h2,corners_h1,corners_h2,fouls_h1,fouls_h2,yellow_cards_h1,yellow_cards_h2,red_cards_h1,red_cards_h2,outcome
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-19,19:30,Niedersachsenstadion,Hanover,Germany,Uruguay,URY,Bulgaria,BGR,0,1,1,1,0,0,0,0,draw,0,1,0,,,,,,,,26,0.5384615384615384,2.1538461538461537,1.2692307692307692,9,0.0,0.7777777777777778,2.6666666666666665,0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-19,19:30,Westfalenstadion,Dortmund,Germany,Netherlands,NLD,Sweden,SWE,1,0,0,0,0,0,0,0,draw,0,1,0,,,,,,,,2,0.0,1.0,3.0,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-19,19:30,Westfalenstadion,Dortmund,Germany,Sweden,SWE,Netherlands,NLD,0,1,0,0,0,0,0,0,draw,0,4,0,,,,,,,,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,2,0.0,1.0,3.0,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-19,19:30,Neckarstadion,Stuttgart,Germany,Argentina,ARG,Italy,ITA,1,0,1,1,0,0,0,0,draw,0,1,0,,,,,,,,16,0.5,1.9375,1.6875,26,0.5769230769230769,1.8461538461538465,1.1538461538461535,0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-19,19:30,Neckarstadion,Stuttgart,Germany,Italy,ITA,Argentina,ARG,0,1,1,1,0,0,0,0,draw,0,1,0,,,,,,,,26,0.5769230769230769,1.8461538461538465,1.1538461538461535,16,0.5,1.9375,1.6875,0,0.0,3.0,3.0,1.0,0.5,1.5,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-19,19:30,Olympiastadion,Munich,Germany,Haiti,HTI,Poland,POL,1,0,0,7,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,1,0.0,5.0,6.0,0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1974-06-22,16:00,Olympiastadion,Berlin,Germany,Australia,AUS,Chile,CHL,1,0,0,0,0,0,0,0,draw,0,1,1,,,,,,,,0,0.0,0.0,0.0,15,0.4666666666666667,1.4666666666666666,1.4666666666666666,0,0.0,0.0,0.0,2.5,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1974-06-22,16:00,Waldstadion,Frankfurt,Germany,Scotland,SCO,Yugoslavia,YUG,1,0,1,1,0,0,0,0,draw,0,2,0,,,,,,,,5,0.0,0.8,2.8,19,0.4736842105263157,1.736842105263158,1.4210526315789471,1,0.0,2.0,1.0,0.0,2.0,4.5,0.0,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1974-06-22,16:00,Waldstadion,Frankfurt,Germany,Yugoslavia,YUG,Scotland,SCO,0,1,1,1,0,0,0,0,draw,0,3,0,,,,,,,,19,0.4736842105263157,1.736842105263158,1.4210526315789471,5,0.0,0.8,2.8,1,0.0,2.0,4.5,0.0,1.6666666666666667,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1974-06-22,16:00,Parkstadion,Gelsenkirchen,Germany,Zaire,COD,Brazil,BRA,1,0,0,3,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,0.0,0.0,5.5,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1974-06-22,16:00,Parkstadion,Gelsenkirchen,Germany,Brazil,BRA,Zaire,COD,0,1,3,0,0,0,0,0,win,0,1,0,,,,,,,,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.666666666666667,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1974-06-22,19:30,Volksparkstadion,Hamburg,Germany,East Germany,DDR,West Germany,DEU,1,0,1,0,0,0,0,0,win,0,3,0,,,,,,,,0,0.0,0.0,0.0,28,0.6428571428571429,2.607142857142857,1.6428571428571428,0,0.0,2.0,1.5,0.5,3.0,2.0,0.0,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Win
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-23,16:00,Westfalenstadion,Dortmund,Germany,Bulgaria,BGR,Netherlands,NLD,1,0,1,4,0,0,0,0,lose,0,2,0,,,,,,,,9,0.0,0.7777777777777778,2.6666666666666665,2,0.0,1.0,3.0,0,0.0,1.0,0.5,0.5,2.0,1.0,0.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-23,16:00,Westfalenstadion,Dortmund,Germany,Netherlands,NLD,Bulgaria,BGR,0,1,4,1,0,0,0,0,win,0,3,0,,,,,,,,2,0.0,1.0,3.0,9,0.0,0.7777777777777778,2.6666666666666665,0,0.0,2.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,Win
1974 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1974-06-23,16:00,Rheinstadion,Düsseldorf,Germany,Uruguay,URY,Sweden,SWE,0,1,0,3,0,0,0,0,lose,0,1,0,,,,,,,,26,0.5384615384615384,2.1538461538461537,1.2692307692307692,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,2,0.5,0.5,0.5,1.5,1.6666666666666667,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-23,16:00,Olympiastadion,Munich,Germany,Argentina,ARG,Haiti,HTI,1,0,4,1,0,0,0,0,win,0,2,0,,,,,,,,16,0.5,1.9375,1.6875,0,0.0,0.0,0.0,0,0.0,0.5,1.5,2.0,0.0,0.5,5.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-23,16:00,Olympiastadion,Munich,Germany,Haiti,HTI,Argentina,ARG,0,1,1,4,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,16,0.5,1.9375,1.6875,0,0.0,0.0,0.5,5.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-23,16:00,Neckarstadion,Stuttgart,Germany,Poland,POL,Italy,ITA,1,0,2,1,0,0,0,0,win,0,2,0,,,,,,,,1,0.0,5.0,6.0,26,0.5769230769230769,1.8461538461538465,1.1538461538461535,0,0.0,3.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1974-06-23,16:00,Neckarstadion,Stuttgart,Germany,Italy,ITA,Poland,POL,0,1,1,2,0,0,0,0,lose,0,1,0,,,,,,,,26,0.5769230769230769,1.8461538461538465,1.1538461538461535,1,0.0,5.0,6.0,0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1974-06-26,16:00,Rheinstadion,Düsseldorf,Germany,Yugoslavia,YUG,West Germany,DEU,1,0,0,2,0,0,0,0,lose,0,2,0,,,,,,,,19,0.4736842105263157,1.736842105263158,1.4210526315789471,28,0.6428571428571429,2.607142857142857,1.6428571428571428,3,0.3333333333333333,1.6666666666666667,3.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1974-06-26,16:00,Rheinstadion,Düsseldorf,Germany,West Germany,DEU,Yugoslavia,YUG,0,1,2,0,0,0,0,0,win,0,2,0,,,,,,,,28,0.6428571428571429,2.607142857142857,1.6428571428571428,19,0.4736842105263157,1.736842105263158,1.4210526315789471,3,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.25,2.5,0.75,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Win
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-06-26,19:30,Niedersachsenstadion,Hanover,Germany,Brazil,BRA,East Germany,DDR,1,0,1,0,0,0,0,0,win,0,3,0,,,,,,,,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,0.0,0.0,0,0.0,1.6666666666666667,1.0,0.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-06-26,19:30,Niedersachsenstadion,Hanover,Germany,East Germany,DDR,Brazil,BRA,0,1,0,1,0,0,0,0,lose,0,2,0,,,,,,,,0,0.0,0.0,0.0,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-06-26,19:30,Parkstadion,Gelsenkirchen,Germany,Netherlands,NLD,Argentina,ARG,1,0,4,0,0,0,0,0,win,0,2,0,,,,,,,,2,0.0,1.0,3.0,16,0.5,1.9375,1.6875,0,0.0,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-06-26,19:30,Parkstadion,Gelsenkirchen,Germany,Argentina,ARG,Netherlands,NLD,0,1,0,4,0,0,0,0,lose,0,1,0,,,,,,,,16,0.5,1.9375,1.6875,2,0.0,1.0,3.0,0,0.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.5,2.5,0.25,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1974-06-26,19:30,Neckarstadion,Stuttgart,Germany,Poland,POL,Sweden,SWE,0,1,1,0,0,0,0,0,win,0,2,0,,,,,,,,1,0.0,5.0,6.0,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,0,0.0,3.0,4.0,1.0,1.25,0.75,0.25,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-06-30,16:00,Niedersachsenstadion,Hanover,Germany,Argentina,ARG,Brazil,BRA,1,0,1,2,0,0,0,0,lose,0,1,0,,,,,,,,16,0.5,1.9375,1.6875,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,1.0,1.75,2.25,2.0,1.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1974-06-30,19:30,Rheinstadion,Düsseldorf,Germany,Sweden,SWE,West Germany,DEU,0,1,2,4,0,0,0,0,lose,0,1,0,,,,,,,,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,28,0.6428571428571429,2.607142857142857,1.6428571428571428,1,1.0,1.25,0.75,0.25,2.4,2.0,0.6,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-07-03,19:30,Parkstadion,Gelsenkirchen,Germany,Argentina,ARG,East Germany,DDR,1,0,1,1,0,0,0,0,draw,0,1,0,,,,,,,,16,0.5,1.9375,1.6875,0,0.0,0.0,0.0,0,0.0,0.8,1.6,2.2,1.4,0.8,0.8,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-07-03,19:30,Parkstadion,Gelsenkirchen,Germany,East Germany,DDR,Argentina,ARG,0,1,1,1,0,0,0,0,draw,0,1,0,,,,,,,,0,0.0,0.0,0.0,16,0.5,1.9375,1.6875,0,0.0,1.4,0.8,0.8,0.8333333333333334,1.5,2.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-07-03,19:30,Westfalenstadion,Dortmund,Germany,Netherlands,NLD,Brazil,BRA,1,0,2,0,0,0,0,0,win,0,2,0,,,,,,,,2,0.0,1.0,3.0,38,0.6842105263157895,2.710526315789474,1.2894736842105263,0,0.0,2.6,2.4,0.2,2.2,1.2,0.2,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,second group stage,Group A,1,0,0,0,1974-07-03,19:30,Westfalenstadion,Dortmund,Germany,Brazil,BRA,Netherlands,NLD,0,1,0,2,0,0,0,0,lose,0,3,1,,,,,,,,38,0.6842105263157895,2.710526315789474,1.2894736842105263,2,0.0,1.0,3.0,0,0.0,2.2,1.2,0.2,2.6666666666666665,2.3333333333333335,0.1666666666666666,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,Loss
1974 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1974-07-03,19:30,Rheinstadion,Düsseldorf,Germany,Yugoslavia,YUG,Sweden,SWE,0,1,1,2,0,0,0,0,lose,0,2,0,,,,,,,,19,0.4736842105263157,1.736842105263158,1.4210526315789471,19,0.4736842105263157,2.1052631578947367,1.9473684210526316,0,0.0,1.0,2.2,1.0,1.3333333333333333,1.1666666666666667,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,third-place match,not applicable,0,1,0,0,1974-07-06,16:00,Olympiastadion,Munich,Germany,Brazil,BRA,Poland,POL,1,0,0,1,0,0,0,0,lose,0,1,0,,,,,,,,38,0.6842105263157895,2.710526315789474,1.2894736842105263,1,0.0,5.0,6.0,1,1.0,1.8333333333333333,1.0,0.5,2.5,2.5,0.8333333333333334,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,third-place match,not applicable,0,1,0,0,1974-07-06,16:00,Olympiastadion,Munich,Germany,Poland,POL,Brazil,BRA,0,1,1,0,0,0,0,0,win,0,1,0,,,,,,,,1,0.0,5.0,6.0,38,0.6842105263157895,2.710526315789474,1.2894736842105263,1,0.0,2.5,2.5,0.8333333333333334,1.5714285714285714,0.8571428571428571,0.5714285714285714,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1974 FIFA Men's World Cup,final,not applicable,0,1,0,0,1974-07-07,16:00,Olympiastadion,Munich,Germany,Netherlands,NLD,West Germany,DEU,1,0,1,2,0,0,0,0,lose,0,3,0,,,,,,,,2,0.0,1.0,3.0,28,0.6428571428571429,2.607142857142857,1.6428571428571428,0,0.0,2.6666666666666665,2.3333333333333335,0.1666666666666666,2.5,1.8333333333333333,0.5,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,Loss
1974 FIFA Men's World Cup,final,not applicable,0,1,0,0,1974-07-07,16:00,Olympiastadion,Munich,Germany,West Germany,DEU,Netherlands,NLD,0,1,2,1,0,0,0,0,win,0,1,0,,,,,,,,28,0.6428571428571429,2.607142857142857,1.6428571428571428,2,0.0,1.0,3.0,0,0.0,2.5,1.8333333333333333,0.5,2.2857142857142856,2.142857142857143,0.4285714285714285,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-02,13:45,Estadio José María Minella,Mar del Plata,Argentina,Italy,ITA,France,FRA,1,0,2,1,0,0,0,0,win,0,1,0,,,,,,,,29,0.5517241379310345,1.827586206896552,1.1724137931034482,17,0.4117647058823529,2.235294117647059,1.9411764705882353,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-02,13:45,Estadio José María Minella,Mar del Plata,Argentina,France,FRA,Italy,ITA,0,1,1,2,0,0,0,0,lose,0,2,0,,,,,,,,17,0.4117647058823529,2.235294117647059,1.9411764705882353,29,0.5517241379310345,1.827586206896552,1.1724137931034482,1,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-02,19:15,Estadio Monumental,Buenos Aires,Argentina,Argentina,ARG,Hungary,HUN,1,0,2,1,0,0,0,0,win,1,1,0,,,,,,,,22,0.4090909090909091,1.818181818181818,1.7727272727272727,23,0.5652173913043478,3.0434782608695654,1.4782608695652173,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-02,19:15,Estadio Monumental,Buenos Aires,Argentina,Hungary,HUN,Argentina,ARG,0,1,1,2,0,0,0,0,lose,0,2,2,,,,,,,,23,0.5652173913043478,3.0434782608695654,1.4782608695652173,22,0.4090909090909091,1.818181818181818,1.7727272727272727,1,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,Loss
1978 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1978-06-03,13:45,Estadio José María Minella,Mar del Plata,Argentina,Brazil,BRA,Sweden,SWE,1,0,1,1,0,0,0,0,draw,0,1,0,,,,,,,,45,0.6444444444444445,2.422222222222222,1.1777777777777778,25,0.44,1.88,1.72,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1978-06-03,13:45,Estadio José María Minella,Mar del Plata,Argentina,Sweden,SWE,Brazil,BRA,0,1,1,1,0,0,0,0,draw,0,1,0,,,,,,,,25,0.44,1.88,1.72,45,0.6444444444444445,2.422222222222222,1.1777777777777778,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1978-06-03,16:45,Estadio Chateau Carreras,Córdoba,Argentina,Peru,PER,Scotland,SCO,1,0,3,1,0,0,0,0,win,0,1,0,,,,,,,,6,0.3333333333333333,1.6666666666666667,2.1666666666666665,8,0.125,0.875,1.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-06,13:45,Estadio José María Minella,Mar del Plata,Argentina,Hungary,HUN,Italy,ITA,0,1,1,3,0,0,0,0,lose,0,2,0,,,,,,,,23,0.5652173913043478,3.0434782608695654,1.4782608695652173,29,0.5517241379310345,1.827586206896552,1.1724137931034482,1,0.0,0.0,1.0,2.0,3.0,2.5,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1978-06-06,16:45,Estadio Chateau Carreras,Córdoba,Argentina,West Germany,DEU,Mexico,MEX,1,0,6,0,0,0,0,0,win,0,1,0,,,,,,,,35,0.6857142857142857,2.4571428571428573,1.4285714285714286,21,0.1428571428571428,0.9047619047619048,2.380952380952381,0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1978-06-06,16:45,Estadio Chateau Carreras,Córdoba,Argentina,Mexico,MEX,West Germany,DEU,0,1,0,6,0,0,0,0,lose,0,1,0,,,,,,,,21,0.1428571428571428,0.9047619047619048,2.380952380952381,35,0.6857142857142857,2.4571428571428573,1.4285714285714286,0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-06,19:15,Estadio Monumental,Buenos Aires,Argentina,France,FRA,Argentina,ARG,0,1,1,2,0,0,0,0,lose,0,1,0,,,,,,,,17,0.4117647058823529,2.235294117647059,1.9411764705882353,22,0.4090909090909091,1.818181818181818,1.7727272727272727,1,0.0,0.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1978-06-07,13:45,Estadio José María Minella,Mar del Plata,Argentina,Spain,ESP,Brazil,BRA,0,1,0,0,0,0,0,0,draw,0,1,0,,,,,,,,15,0.4,1.3333333333333333,1.5333333333333334,45,0.6444444444444445,2.422222222222222,1.1777777777777778,3,0.3333333333333333,0.0,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1978-06-07,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Netherlands,NLD,Peru,PER,1,0,0,0,0,0,0,0,draw,0,1,0,,,,,,,,9,0.5555555555555556,1.8888888888888888,1.0,6,0.3333333333333333,1.6666666666666667,2.1666666666666665,0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1978-06-10,16:45,Estadio Chateau Carreras,Córdoba,Argentina,West Germany,DEU,Tunisia,TUN,1,0,0,0,0,0,0,0,draw,0,1,0,,,,,,,,35,0.6857142857142857,2.4571428571428573,1.4285714285714286,0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.5,1.5,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 2,1,0,0,0,1978-06-10,16:45,Estadio Chateau Carreras,Córdoba,Argentina,Tunisia,TUN,West Germany,DEU,0,1,0,0,0,0,0,0,draw,0,1,0,,,,,,,,0,0.0,0.0,0.0,35,0.6857142857142857,2.4571428571428573,1.4285714285714286,0,0.0,1.5,1.5,1.0,1.6666666666666667,2.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1978 FIFA Men's World Cup,group stage,Group 1,1,0,0,0,1978-06-10,19:15,Estadio Monumental,Buenos Aires,Argentina,Italy,ITA,Argentina,ARG,0,1,1,0,0,0,0,0,win,0,1,0,,,,,,,,29,0.5517241379310345,1.827586206896552,1.1724137931034482,22,0.4090909090909091,1.818181818181818,1.7727272727272727,1,0.0,3.0,2.5,1.0,2.0,1.3333333333333333,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1978 FIFA Men's World Cup,group stage,Group 3,1,0,0,0,1978-06-11,13:45,Estadio José Amalfitani,Buenos Aires,Argentina,Sweden,SWE,Spain,ESP,0,1,0,1,0,0,0,0,lose,0,1,0,,,,,,,,25,0.44,1.88,1.72,15,0.4,1.3333333333333333,1.5333333333333334,1,1.0,0.5,0.5,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,group stage,Group 4,1,0,0,0,1978-06-11,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Scotland,SCO,Netherlands,NLD,1,0,3,2,0,0,0,0,win,0,1,0,,,,,,,,8,0.125,0.875,1.875,9,0.5555555555555556,1.8888888888888888,1.0,0,0.0,0.5,1.0,2.0,2.0,1.5,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1978 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1978-06-14,19:15,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,ARG,Poland,POL,1,0,2,0,0,0,0,0,win,1,1,0,,,,,,,,22,0.4090909090909091,1.818181818181818,1.7727272727272727,8,0.75,2.625,1.375,1,0.0,2.0,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1978 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1978-06-14,19:15,Estadio Gigante de Arroyito,Rosario,Argentina,Poland,POL,Argentina,ARG,0,1,0,2,0,0,0,0,lose,0,1,0,,,,,,,,8,0.75,2.625,1.375,22,0.4090909090909091,1.818181818181818,1.7727272727272727,1,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.25,1.5,0.75,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1978-06-18,13:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Peru,PER,Poland,POL,1,0,0,1,0,0,0,0,lose,0,2,0,,,,,,,,6,0.3333333333333333,1.6666666666666667,2.1666666666666665,8,0.75,2.625,1.375,0,0.0,1.75,1.75,1.25,1.75,1.0,0.75,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1978 FIFA Men's World Cup,second group stage,Group B,1,0,0,0,1978-06-18,13:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Poland,POL,Peru,PER,0,1,1,0,0,0,0,0,win,0,2,0,,,,,,,,8,0.75,2.625,1.375,6,0.3333333333333333,1.6666666666666667,2.1666666666666665,0,0.0,1.75,1.0,0.75,1.4,1.4,1.2,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Win
